expense_id,project_id,expense_category,expense_date,expense_amount,approved_by,expense_status
EXP01878,PROJ01289,Marketing,2025-02-24,262454,EMP0011,Rejected
EXP01879,PROJ00457,Labor,2024-10-13,188298,EMP0028,approved
EXP01880,PROJ00002,Marketing,2024-11-26,296233,,Pending
EXP01881,PROJ00730,Equipment,2024-04-19,201973,EMP0043,Pending
EXP01882,PROJ04966,Equipment,2024-06-11,69729,EMP0174,Pending
EXP01883,PROJ02148,Marketing,2025-05-27,53743,EMP0215,Approved
EXP01884,PROJ04862,Marketing,2025-01-16,286092,EMP0196,approved
EXP01885,PROJ01083,Marketing,2025-02-10,74869,EMP0262,approved
EXP01886,PROJ03687,Equipment,2025-09-02,221001,EMP0256,Rejected
EXP01887,PROJ04993,Equipment,2025-02-22,134257,EMP0247,approved
EXP01888,PROJ01848,Marketing,2024-05-29,137610,EMP0183,Rejected
EXP01889,PROJ02871,Equipment,2024-12-18,230737,EMP0291,approved
EXP01890,PROJ04499,Materials,2025-02-14,109778,EMP0296,Rejected
EXP01891,PROJ04470,Transport,2024-08-03,299931,EMP0022,approved
EXP01892,PROJ04505,Materials,2025-07-13,55871,EMP0279,Pending
EXP01893,PROJ04854,Labor,2025-08-13,44147,EMP0142,Approved
EXP01894,PROJ02505,Materials,2024-10-07,88693,EMP0260,Approved
EXP01895,PROJ01674,Transport,2025-06-10,23458,EMP0155,Pending
EXP01896,PROJ04875,Marketing,2025-06-15,186360,EMP0147,Approved
EXP01897,PROJ03159,Marketing,2024-07-09,42645,EMP0172,Approved
EXP01898,PROJ00321,Marketing,2024-03-21,243944,EMP0198,approved
EXP01899,PROJ02738,Materials,2025-01-16,108777,EMP0163,Rejected
EXP01900,PROJ03031,Transport,2024-10-02,20786,EMP0017,Rejected
EXP01901,PROJ00276,Transport,2024-10-25,260567,EMP0204,Rejected
EXP01902,PROJ04163,Labor,2025-01-29,34599,EMP0072,Approved
EXP01903,PROJ01706,Materials,2024-08-03,189084,EMP0233,Approved
EXP01904,PROJ04171,Labor,2024-08-13,10009,EMP0157,Approved
EXP01905,PROJ03817,Marketing,2024-06-20,299528,EMP0150,Rejected
EXP01906,PROJ00979,Materials,2025-08-06,59781,EMP0136,Rejected
EXP01907,PROJ04514,Transport,2025-05-04,190852,EMP0258,Approved
EXP01908,PROJ02578,Labor,2025-07-29,56492,EMP0054,Rejected
EXP01909,PROJ04379,Materials,2024-09-15,69162,EMP0010,Rejected
EXP01910,PROJ02812,Marketing,2024-12-23,83347,EMP0158,Approved
EXP01911,PROJ03559,Equipment,2024-09-12,14582,EMP0081,Approved
EXP01912,PROJ01685,Materials,2025-03-20,179276,EMP0291,Approved
EXP01913,PROJ01313,Labor,2025-07-07,267851,EMP0238,Pending
EXP01914,PROJ04731,Materials,2024-11-11,211122,EMP0061,Rejected
EXP01915,PROJ00689,Utilities,2024-08-18,52856,EMP0083,Approved
EXP01916,PROJ02263,Equipment,2024-06-27,180499,EMP0297,Approved
EXP01917,PROJ02827,Utilities,2025-01-01,255195,EMP0205,Approved
EXP01918,PROJ02816,Labor,2024-10-23,295220,EMP0232,approved
EXP01919,PROJ01652,Labor,2025-06-07,215245,EMP0045,Rejected
EXP01920,PROJ04736,Utilities,2025-06-09,169726,,Pending
EXP01921,PROJ00247,Labor,2025-04-08,95767,EMP0044,Rejected
EXP01922,PROJ00653,Labor,2024-12-28,103698,EMP0078,approved
EXP01923,PROJ01604,Labor,2025-01-24,287299,EMP0132,Pending
EXP01924,PROJ01156,Transport,2024-10-19,137776,EMP0070,Approved
EXP01925,PROJ00263,Utilities,2025-04-11,268715,EMP0155,Approved
EXP01926,PROJ02633,Transport,2024-03-21,292042,EMP0130,Approved
EXP01927,PROJ02788,Materials,2024-11-05,39587,EMP0283,Approved
EXP01928,PROJ01015,Transport,2024-06-25,41547,EMP0103,approved
EXP01929,PROJ03819,Equipment,2024-03-23,132705,EMP0157,approved
EXP01930,PROJ03408,Utilities,2025-05-09,92263,EMP0274,Rejected
EXP01931,PROJ00296,Marketing,2025-12-16,221505,EMP0080,approved
EXP01932,PROJ04623,Labor,2024-12-14,45391,EMP0286,approved
EXP01933,PROJ03041,Marketing,2024-04-12,97454,EMP0008,Rejected
EXP01934,PROJ04654,Transport,2024-12-28,291745,EMP0122,Pending
EXP01935,PROJ01817,Transport,2025-03-25,40602,EMP0230,Rejected
EXP01936,PROJ02007,Marketing,2024-10-11,137534,EMP0124,Rejected
EXP01937,PROJ04171,Marketing,2024-08-31,30370,EMP0057,approved
EXP01938,PROJ03112,Labor,2025-06-16,297253,EMP0270,Rejected
EXP01939,PROJ02190,Utilities,2025-02-25,24333,EMP0002,Rejected
EXP01940,PROJ03774,Utilities,2024-09-23,112631,EMP0029,Rejected
EXP01941,PROJ00494,Marketing,2024-05-29,191167,EMP0054,approved
EXP01942,PROJ04392,Transport,2024-10-22,216752,EMP0031,Pending
EXP01943,PROJ02503,Labor,2024-10-27,269675,EMP0074,Pending
EXP01944,PROJ02310,Utilities,2024-07-09,196345,EMP0213,Pending
EXP01945,PROJ03830,Marketing,2024-12-08,168607,EMP0099,Pending
EXP01946,PROJ01115,Labor,2025-03-27,244552,EMP0113,Rejected
EXP01947,PROJ04991,Equipment,2025-06-06,28174,EMP0022,approved
EXP01948,PROJ02338,Materials,2024-12-15,232081,EMP0108,Approved
EXP01949,PROJ03797,Marketing,2024-10-03,218416,EMP0111,approved
EXP01950,PROJ01131,Labor,2024-11-10,36554,EMP0292,Pending
EXP01951,PROJ00256,Marketing,2024-10-10,41436,EMP0064,approved
EXP01952,PROJ04355,Materials,2024-12-31,90382,EMP0202,Pending
EXP01953,PROJ02636,Labor,2025-08-24,80405,EMP0073,Approved
EXP01954,PROJ00665,Utilities,2025-05-02,280541,EMP0010,Pending
EXP01955,PROJ04919,Labor,2025-01-14,225551,EMP0186,Approved
EXP01956,PROJ02568,Utilities,2025-04-05,267701,EMP0101,Approved
EXP01957,PROJ02265,Utilities,2025-04-26,249958,EMP0082,approved
EXP01958,PROJ04776,Labor,2024-06-12,187384,EMP0163,Pending
EXP01959,PROJ00969,Labor,2024-11-15,79605,EMP0031,Approved
EXP01960,PROJ02387,Materials,2024-08-28,285458,,Rejected
EXP01961,PROJ00336,Transport,2024-07-13,289858,EMP0276,approved
EXP01962,PROJ00130,Utilities,2025-08-17,275148,EMP0042,Rejected
EXP01963,PROJ03882,Transport,2024-11-12,182739,EMP0157,approved
EXP01964,PROJ01580,Equipment,2025-08-03,43588,EMP0059,Rejected
EXP01965,PROJ03790,Materials,2024-06-07,188315,EMP0130,Rejected
EXP01966,PROJ01901,Marketing,2024-07-21,211164,EMP0264,Pending
EXP01967,PROJ00093,Labor,2025-05-13,179007,EMP0040,Rejected
EXP01968,PROJ00760,Transport,2024-08-23,178411,EMP0071,Pending
EXP01969,PROJ02905,Materials,2025-01-08,59959,EMP0167,Rejected
EXP01970,PROJ04508,Equipment,2025-01-30,267093,EMP0170,Approved
EXP01971,PROJ01804,Equipment,2024-12-11,36095,EMP0193,approved
EXP01972,PROJ00241,Labor,2024-12-15,182563,EMP0260,Pending
EXP01973,PROJ03770,Utilities,2025-02-04,286358,EMP0185,approved
EXP01974,PROJ03721,Equipment,2025-07-27,48338,EMP0227,Approved
EXP01975,PROJ03372,Equipment,2025-04-22,251514,EMP0062,Rejected
EXP01976,PROJ00910,Marketing,2025-04-20,195755,EMP0113,Rejected
EXP01977,PROJ03816,Marketing,2024-05-15,109366,EMP0150,Approved
EXP01978,PROJ01381,Transport,2024-01-30,145049,EMP0255,Approved
EXP01979,PROJ04251,Transport,2024-10-24,44107,EMP0117,Rejected
EXP01980,PROJ02677,Labor,2025-04-30,271500,EMP0243,Rejected
EXP01981,PROJ01270,Marketing,2025-08-08,271696,EMP0134,approved
EXP01982,PROJ01561,Labor,2025-10-04,267561,EMP0237,Approved
EXP01983,PROJ03539,Labor,2024-09-23,68703,EMP0153,Approved
EXP01984,PROJ04818,Equipment,2025-01-16,38744,EMP0225,Approved
EXP01985,PROJ04281,Materials,2024-06-06,229795,EMP0033,approved
EXP01986,PROJ01998,Utilities,2024-12-07,96885,EMP0154,approved
EXP01987,PROJ04684,Equipment,2025-03-14,63981,EMP0222,approved
EXP01988,PROJ00885,Marketing,2024-12-14,287053,EMP0124,Rejected
EXP01989,PROJ03249,Materials,2025-08-22,168243,EMP0057,Rejected
EXP01990,PROJ01817,Marketing,2025-02-25,70940,EMP0004,approved
EXP01991,PROJ04365,Labor,2025-02-22,139389,EMP0046,Rejected
EXP01992,PROJ02167,Materials,2024-11-22,281829,EMP0151,Pending
EXP01993,PROJ04458,Transport,2024-11-07,215691,EMP0169,approved
EXP01994,PROJ03973,Labor,2025-01-14,286176,EMP0064,Rejected
EXP01995,PROJ04066,Labor,2025-04-10,136117,EMP0098,approved
EXP01996,PROJ01943,Equipment,2025-04-16,1523,EMP0256,approved
EXP01997,PROJ04594,Materials,2025-10-22,293281,EMP0026,Pending
EXP01998,PROJ04315,Labor,2025-02-26,269768,EMP0099,approved
EXP01999,PROJ01702,Transport,2024-06-24,102481,EMP0285,Rejected
EXP02000,PROJ04769,Materials,2024-10-16,115117,,Approved
EXP02001,PROJ00948,Utilities,2025-01-01,54255,EMP0147,Approved
EXP02002,PROJ04398,Materials,2024-09-21,298112,EMP0021,approved
EXP02003,PROJ01283,Labor,2025-04-18,155919,EMP0212,approved
EXP02004,PROJ03238,Equipment,2025-09-25,258448,EMP0036,Approved
EXP02005,PROJ01792,Equipment,2025-05-05,94335,EMP0117,Pending
EXP02006,PROJ03095,Transport,2024-08-03,297301,EMP0251,approved
EXP02007,PROJ03101,Transport,2024-11-13,241771,EMP0129,approved
EXP02008,PROJ04480,Equipment,2024-09-22,11254,EMP0248,approved
EXP02009,PROJ01855,Labor,2025-01-08,227274,EMP0244,approved
EXP02010,PROJ03252,Materials,2024-12-11,30997,EMP0059,Pending
EXP02011,PROJ02470,Utilities,2024-12-13,33900,EMP0112,Rejected
EXP02012,PROJ02004,Utilities,2024-10-23,258470,EMP0239,approved
EXP02013,PROJ03991,Transport,2025-03-23,170871,EMP0036,approved
EXP02014,PROJ01782,Transport,2025-06-22,288411,EMP0259,approved
EXP02015,PROJ04168,Marketing,2025-01-04,77723,EMP0114,Pending
EXP02016,PROJ03059,Utilities,2025-02-14,214302,EMP0054,approved
EXP02017,PROJ02873,Equipment,2024-03-06,146141,EMP0030,Approved
EXP02018,PROJ01631,Labor,2024-02-22,225387,EMP0168,Rejected
EXP02019,PROJ03656,Transport,2024-11-15,227280,EMP0204,approved
EXP02020,PROJ01682,Marketing,2025-01-01,22747,EMP0160,Rejected
EXP02021,PROJ00469,Marketing,2024-10-24,48351,EMP0010,Rejected
EXP02022,PROJ03074,Materials,2024-11-04,35085,EMP0219,Rejected
EXP02023,PROJ01221,Materials,2024-12-06,102823,EMP0169,Pending
EXP02024,PROJ02152,Equipment,2025-02-08,96556,EMP0154,Approved
EXP02025,PROJ04038,Labor,2024-09-14,188856,EMP0066,Approved
EXP02026,PROJ00471,Utilities,2024-11-25,283900,EMP0278,Rejected
EXP02027,PROJ04294,Marketing,2024-12-07,234212,EMP0238,Pending
EXP02028,PROJ01072,Labor,2024-12-21,158016,EMP0126,Rejected
EXP02029,PROJ03190,Transport,2024-05-19,212528,EMP0099,Pending
EXP02030,PROJ03950,Transport,2024-12-11,181223,EMP0193,Pending
EXP02031,PROJ01965,Transport,2025-11-08,130986,EMP0257,Rejected
EXP02032,PROJ00102,Labor,2024-09-20,6332,EMP0088,approved
EXP02033,PROJ03412,Materials,2024-08-14,57163,EMP0079,Pending
EXP02034,PROJ03170,Transport,2025-08-10,229195,EMP0114,approved
EXP02035,PROJ04111,Materials,2024-07-04,185931,EMP0181,approved
EXP02036,PROJ00437,Labor,2024-03-19,264296,EMP0132,Approved
EXP02037,PROJ02097,Marketing,2024-08-27,12732,EMP0097,Rejected
EXP02038,PROJ03641,Equipment,2024-04-12,283235,EMP0248,Rejected
EXP02039,PROJ03839,Equipment,2024-12-05,73078,EMP0173,Pending
EXP02040,PROJ01513,Labor,2025-03-20,71563,,Pending
EXP02041,PROJ00822,Labor,2025-01-09,263157,EMP0020,Approved
EXP02042,PROJ02696,Utilities,2025-03-30,17173,EMP0287,Approved
EXP02043,PROJ00114,Marketing,2024-12-30,219081,EMP0041,Approved
EXP02044,PROJ00434,Utilities,2025-01-16,131071,EMP0200,Pending
EXP02045,PROJ03666,Utilities,2024-02-10,13338,EMP0287,Rejected
EXP02046,PROJ04244,Labor,2024-12-08,242564,EMP0276,Approved
EXP02047,PROJ01345,Transport,2024-01-23,296724,EMP0205,Pending
EXP02048,PROJ02847,Transport,2025-10-25,206827,EMP0016,Approved
EXP02049,PROJ00704,Utilities,2024-05-20,111780,EMP0220,approved
EXP02050,PROJ02685,Transport,2024-12-21,230621,EMP0047,approved
EXP02051,PROJ03540,Utilities,2024-08-19,32074,EMP0187,Pending
EXP02052,PROJ02511,Utilities,2025-04-29,144538,EMP0198,Pending
EXP02053,PROJ00207,Materials,2024-08-18,246839,EMP0169,approved
EXP02054,PROJ02975,Transport,2025-06-21,167149,EMP0212,approved
EXP02055,PROJ04825,Materials,2024-04-07,194314,EMP0206,approved
EXP02056,PROJ01599,Materials,2024-08-27,260200,EMP0041,approved
EXP02057,PROJ04128,Utilities,2025-03-04,52597,EMP0243,Pending
EXP02058,PROJ02757,Equipment,2024-06-22,232569,EMP0105,Rejected
EXP02059,PROJ03882,Marketing,2024-08-31,167499,EMP0176,Approved
EXP02060,PROJ02307,Transport,2024-07-21,46723,EMP0289,approved
EXP02061,PROJ04268,Materials,2024-11-18,88056,EMP0299,Approved
EXP02062,PROJ03389,Labor,2024-04-24,225735,EMP0024,approved
EXP02063,PROJ00101,Marketing,2025-02-08,146192,EMP0293,Pending
EXP02064,PROJ00238,Materials,2025-01-24,219177,EMP0221,approved
EXP02065,PROJ01498,Materials,2025-05-05,190302,EMP0071,approved
EXP02066,PROJ03083,Transport,2025-02-24,195607,EMP0251,Rejected
EXP02067,PROJ02772,Utilities,2024-05-15,144694,EMP0099,Approved
EXP02068,PROJ04685,Marketing,2024-08-14,208398,EMP0073,approved
EXP02069,PROJ01953,Utilities,2024-12-05,32962,EMP0254,approved
EXP02070,PROJ04681,Marketing,2024-05-12,191535,EMP0108,Rejected
EXP02071,PROJ04870,Transport,2024-10-25,221888,EMP0279,approved
EXP02072,PROJ04941,Equipment,2025-10-16,178885,EMP0060,Approved
EXP02073,PROJ01431,Transport,2024-06-09,180212,EMP0136,Rejected
EXP02074,PROJ01309,Utilities,2024-08-30,56753,EMP0277,Rejected
EXP02075,PROJ00112,Transport,2025-01-02,18930,EMP0213,Approved
EXP02076,PROJ00630,Materials,2025-03-07,119008,EMP0194,Approved
EXP02077,PROJ02342,Transport,2024-10-22,28353,EMP0187,Rejected
EXP02078,PROJ04683,Materials,2025-03-28,13722,EMP0017,Rejected
EXP02079,PROJ04361,Labor,2024-02-28,269590,EMP0102,approved
EXP02080,PROJ02300,Materials,2024-12-04,45295,,Pending
EXP02081,PROJ04008,Materials,2024-09-25,25793,EMP0136,Rejected
EXP02082,PROJ03691,Utilities,2025-02-12,294126,EMP0227,approved
EXP02083,PROJ02823,Utilities,2025-05-07,69862,EMP0029,Approved
EXP02084,PROJ02604,Materials,2025-06-12,157969,EMP0026,Approved
EXP02085,PROJ04891,Marketing,2024-07-29,237243,EMP0230,approved
EXP02086,PROJ03593,Materials,2024-06-27,222401,EMP0146,Rejected
EXP02087,PROJ03153,Equipment,2025-07-09,111697,EMP0074,Approved
EXP02088,PROJ00538,Marketing,2024-12-31,169559,EMP0057,Approved
EXP02089,PROJ01455,Marketing,2024-08-29,173591,EMP0077,Approved
EXP02090,PROJ00422,Labor,2024-07-16,226963,EMP0050,Approved
EXP02091,PROJ01645,Materials,2024-08-24,276928,EMP0048,approved
EXP02092,PROJ03804,Marketing,2024-10-29,64170,EMP0279,Approved
EXP02093,PROJ02769,Utilities,2025-01-16,74043,EMP0176,Rejected
EXP02094,PROJ04727,Marketing,2024-02-19,224443,EMP0004,Rejected
EXP02095,PROJ04938,Equipment,2024-12-23,165559,EMP0182,approved
EXP02096,PROJ03189,Utilities,2025-04-28,56269,EMP0051,Approved
EXP02097,PROJ03282,Transport,2025-01-05,68314,EMP0166,Rejected
EXP02098,PROJ04383,Labor,2024-09-24,249612,EMP0193,Rejected
EXP02099,PROJ02480,Labor,2025-02-11,246848,EMP0239,Rejected
EXP02100,PROJ03589,Materials,2024-08-23,184638,EMP0014,approved
EXP02101,PROJ00579,Utilities,2024-11-02,262375,EMP0108,approved
EXP02102,PROJ01188,Equipment,2024-08-24,127205,EMP0022,Approved
EXP02103,PROJ01003,Equipment,2025-06-10,199765,EMP0057,Approved
EXP02104,PROJ02550,Materials,2024-04-07,229350,EMP0268,Pending
EXP02105,PROJ04019,Utilities,2024-11-26,256106,EMP0157,approved
EXP02106,PROJ04858,Marketing,2024-02-16,210949,EMP0005,Approved
EXP02107,PROJ04836,Materials,2024-06-16,45080,EMP0259,Rejected
EXP02108,PROJ01636,Equipment,2025-02-16,57143,EMP0035,Approved
EXP02109,PROJ04683,Labor,2024-11-16,118492,EMP0299,Rejected
EXP02110,PROJ00950,Transport,2025-07-31,39520,EMP0054,Pending
EXP02111,PROJ01366,Utilities,2024-12-12,83215,EMP0145,Rejected
EXP02112,PROJ02541,Utilities,2024-12-23,176670,EMP0210,Rejected
EXP02113,PROJ03424,Equipment,2024-09-03,3636,EMP0197,approved
EXP02114,PROJ02400,Labor,2024-07-13,68581,EMP0103,Pending
EXP02115,PROJ02238,Marketing,2024-08-02,16086,EMP0128,approved
EXP02116,PROJ04677,Marketing,2024-11-14,206229,EMP0200,approved
EXP02117,PROJ03180,Materials,2024-01-16,216165,EMP0298,Pending
EXP02118,PROJ00541,Materials,2024-10-17,101400,EMP0079,Rejected
EXP02119,PROJ03982,Transport,2024-07-17,131662,EMP0022,Rejected
EXP02120,PROJ00839,Equipment,2025-01-27,167379,,Approved
EXP02121,PROJ01698,Transport,2025-10-15,47161,EMP0194,Pending
EXP02122,PROJ02420,Labor,2024-08-24,290757,EMP0136,Rejected
EXP02123,PROJ00102,Materials,2024-12-13,197440,EMP0071,Approved
EXP02124,PROJ02838,Utilities,2024-06-17,238213,EMP0008,approved
EXP02125,PROJ03392,Marketing,2025-02-21,179594,EMP0262,Pending
EXP02126,PROJ02307,Utilities,2024-08-18,193457,EMP0037,Pending
EXP02127,PROJ04371,Utilities,2024-12-27,49465,EMP0273,Approved
EXP02128,PROJ02562,Equipment,2024-09-27,215525,EMP0171,Rejected
EXP02129,PROJ01533,Materials,2025-03-15,127772,EMP0189,approved
EXP02130,PROJ03932,Equipment,2025-02-21,64429,EMP0291,approved
EXP02131,PROJ02883,Equipment,2025-02-04,258490,EMP0063,approved
EXP02132,PROJ00251,Labor,2025-01-01,80657,EMP0271,approved
EXP02133,PROJ00035,Utilities,2024-12-18,267291,EMP0030,approved
EXP02134,PROJ04641,Transport,2024-04-11,246703,EMP0263,Rejected
EXP02135,PROJ01087,Materials,2024-06-23,4145,EMP0092,Approved
EXP02136,PROJ02253,Marketing,2024-12-11,171190,EMP0166,Approved
EXP02137,PROJ01607,Equipment,2025-01-07,58303,EMP0222,Approved
EXP02138,PROJ02468,Transport,2025-02-22,156835,EMP0297,Rejected
EXP02139,PROJ04855,Labor,2025-04-18,169213,EMP0043,approved
EXP02140,PROJ02314,Materials,2024-07-27,284591,EMP0290,Approved
EXP02141,PROJ02412,Marketing,2024-12-20,50501,EMP0243,Pending
EXP02142,PROJ01641,Utilities,2024-08-14,175854,EMP0198,Approved
EXP02143,PROJ00783,Labor,2024-12-23,21594,EMP0046,Approved
EXP02144,PROJ03347,Equipment,2024-07-17,6088,EMP0147,Rejected
EXP02145,PROJ04990,Marketing,2024-07-31,112086,EMP0215,Approved
EXP02146,PROJ01092,Marketing,2025-01-16,252226,EMP0040,Rejected
EXP02147,PROJ01917,Equipment,2025-02-06,70883,EMP0011,Approved
EXP02148,PROJ02760,Utilities,2024-02-12,281915,EMP0088,approved
EXP02149,PROJ03974,Labor,2024-12-06,52664,EMP0155,Approved
EXP02150,PROJ02632,Transport,2025-08-01,102264,EMP0006,approved
EXP02151,PROJ02890,Equipment,2025-01-08,264012,EMP0240,Approved
EXP02152,PROJ00831,Equipment,2024-10-24,246856,EMP0064,Approved
EXP02153,PROJ04821,Equipment,2024-11-30,38111,EMP0044,approved
EXP02154,PROJ02220,Equipment,2025-01-02,267910,EMP0148,Pending
EXP02155,PROJ01985,Equipment,2024-10-23,36237,EMP0186,Pending
EXP02156,PROJ04762,Utilities,2025-09-15,184527,EMP0041,approved
EXP02157,PROJ03546,Marketing,2024-10-06,155116,EMP0186,Pending
EXP02158,PROJ03610,Marketing,2025-04-17,81191,EMP0069,Rejected
EXP02159,PROJ00384,Transport,2025-02-03,106357,EMP0105,Pending
EXP02160,PROJ01279,Marketing,2025-03-27,18956,,Approved
EXP02161,PROJ01617,Utilities,2024-08-01,198226,EMP0099,Approved
EXP02162,PROJ04254,Labor,2024-07-14,281940,EMP0108,Rejected
EXP02163,PROJ02519,Marketing,2024-09-04,225797,EMP0082,Pending
EXP02164,PROJ01697,Marketing,2025-05-07,29494,EMP0276,Pending
EXP02165,PROJ03451,Equipment,2024-10-04,35296,EMP0054,approved
EXP02166,PROJ02102,Labor,2024-11-21,299086,EMP0225,Rejected
EXP02167,PROJ04146,Marketing,2025-01-10,259600,EMP0080,Pending
EXP02168,PROJ00112,Equipment,2025-01-12,123683,EMP0059,Approved
EXP02169,PROJ03334,Marketing,2025-01-31,49199,EMP0230,Approved
EXP02170,PROJ02052,Marketing,2024-11-16,280636,EMP0030,Pending
EXP02171,PROJ03723,Equipment,2024-09-08,22683,EMP0222,approved
EXP02172,PROJ04836,Materials,2024-11-22,53225,EMP0194,Pending
EXP02173,PROJ00935,Labor,2024-11-22,255135,EMP0194,Rejected
EXP02174,PROJ03069,Utilities,2025-01-11,232241,EMP0026,Rejected
EXP02175,PROJ00192,Utilities,2024-10-28,39556,EMP0096,Rejected
EXP02176,PROJ03963,Materials,2024-08-29,249371,EMP0156,Approved
EXP02177,PROJ03119,Equipment,2024-12-08,18618,EMP0077,approved
EXP02178,PROJ02096,Materials,2024-09-18,221439,EMP0195,Approved
EXP02179,PROJ00673,Equipment,2024-03-06,286350,EMP0140,approved
EXP02180,PROJ02322,Labor,2025-01-29,109656,EMP0283,approved
EXP02181,PROJ04489,Transport,2024-09-22,49103,EMP0126,Rejected
EXP02182,PROJ01017,Transport,2025-08-06,60041,EMP0214,Approved
EXP02183,PROJ04083,Materials,2025-01-19,265361,EMP0012,Rejected
EXP02184,PROJ02846,Labor,2024-09-15,42142,EMP0058,Pending
EXP02185,PROJ01523,Marketing,2024-10-26,121426,EMP0149,Pending
EXP02186,PROJ00666,Equipment,2025-01-19,230818,EMP0124,Approved
EXP02187,PROJ02057,Labor,2025-03-02,235361,EMP0033,Pending
EXP02188,PROJ04148,Materials,2024-12-15,4361,EMP0058,Pending
EXP02189,PROJ00686,Utilities,2025-07-21,198928,EMP0266,approved
EXP02190,PROJ00468,Labor,2025-07-26,179596,EMP0053,Pending
EXP02191,PROJ02634,Marketing,2024-10-24,209694,EMP0188,approved
EXP02192,PROJ00277,Transport,2025-10-01,197187,EMP0062,Approved
EXP02193,PROJ03536,Utilities,2025-12-06,80247,EMP0133,Pending
EXP02194,PROJ02580,Marketing,2024-09-22,49366,EMP0072,Rejected
EXP02195,PROJ00548,Materials,2025-02-01,64474,EMP0285,Rejected
EXP02196,PROJ04371,Transport,2024-12-02,247611,EMP0121,approved
EXP02197,PROJ03023,Marketing,2024-09-28,174722,EMP0162,Pending
EXP02198,PROJ03814,Utilities,2025-01-17,278188,EMP0004,Pending
EXP02199,PROJ01703,Utilities,2024-10-23,244462,EMP0196,approved
EXP02200,PROJ02817,Materials,2025-02-02,50021,,Rejected
EXP02201,PROJ02143,Marketing,2025-04-05,105099,EMP0291,approved
EXP02202,PROJ04350,Equipment,2024-10-22,101098,EMP0138,Pending
EXP02203,PROJ02481,Materials,2025-01-16,33222,EMP0181,Approved
EXP02204,PROJ02626,Marketing,2024-10-10,211559,EMP0029,approved
EXP02205,PROJ04113,Utilities,2025-02-02,229408,EMP0272,Approved
EXP02206,PROJ02504,Transport,2024-12-21,256753,EMP0121,approved
EXP02207,PROJ01920,Transport,2025-04-06,258398,EMP0260,Pending
EXP02208,PROJ03012,Equipment,2024-03-20,17097,EMP0195,Pending
EXP02209,PROJ03265,Materials,2024-03-29,271303,EMP0247,approved
EXP02210,PROJ03947,Labor,2024-11-07,30945,EMP0183,approved
EXP02211,PROJ00891,Labor,2024-05-03,166998,EMP0011,Rejected
EXP02212,PROJ04214,Labor,2025-01-04,206291,EMP0120,Rejected
EXP02213,PROJ00580,Equipment,2025-08-18,271957,EMP0083,Approved
EXP02214,PROJ01739,Equipment,2025-08-18,21231,EMP0086,approved
EXP02215,PROJ04874,Equipment,2025-02-06,249324,EMP0115,Approved
EXP02216,PROJ03685,Transport,2024-12-27,29566,EMP0074,approved
EXP02217,PROJ04410,Marketing,2025-07-19,37089,EMP0232,Pending
EXP02218,PROJ03337,Equipment,2024-12-25,170100,EMP0282,Approved
EXP02219,PROJ01379,Equipment,2024-12-29,74794,EMP0118,Pending
EXP02220,PROJ03023,Labor,2025-03-30,63836,EMP0274,Approved
EXP02221,PROJ01018,Labor,2025-04-27,287045,EMP0157,approved
EXP02222,PROJ02004,Transport,2024-12-07,97632,EMP0171,Pending
EXP02223,PROJ04841,Equipment,2025-08-15,268617,EMP0153,Approved
