payment_id,order_id,payment_date,payment_method,amount_paid,payment_status
PAY04399,ORD06221,27-08-2025,UPI,430637,Partial
PAY04400,ORD04462,24-03-2025,Credit Card,197192,Pending
PAY04401,ORD06291,21-11-2025,Cash,63296,Pending
PAY04402,ORD06142,26-02-2025,Bank Transfer,421672,Pending
PAY04403,ORD01216,25-06-2025,Cash,46768,Paid
PAY04404,ORD00420,05-04-2025,Credit Card,152137,Paid
PAY04405,ORD03292,03-05-2025,Debit Card,288754,paid
PAY04406,ORD03829,13-04-2025,UPI,41472,Pending
PAY04407,ORD01237,18-07-2025,UPI,164720,Paid
PAY04408,ORD08717,11-07-2025,UPI,440921,Paid
PAY04409,ORD06133,08-02-2025,UPI,134581,Paid
PAY04410,ORD01446,13-11-2025,Debit Card,121937,Pending
PAY04411,ORD01917,05-01-2025,UPI,486141,paid
PAY04412,ORD00274,13-06-2025,Bank Transfer,498378,paid
PAY04413,ORD07604,19-06-2025,UPI,322891,Pending
PAY04414,ORD09290,04-01-2025,UPI,140062,paid
PAY04415,ORD05902,22-11-2025,Credit Card,173528,Pending
PAY04416,ORD09784,10-09-2025,Bank Transfer,174976,Pending
PAY04417,ORD01662,28-07-2025,Credit Card,226100,paid
PAY04418,ORD07997,18-02-2025,Bank Transfer,428890,Partial
PAY04419,ORD05832,28-02-2025,Debit Card,79494,Pending
PAY04420,ORD04303,13-06-2025,Cash,148114,Pending
PAY04421,ORD00997,20-10-2025,Credit Card,212588,Pending
PAY04422,ORD07335,12-03-2025,Debit Card,403011,Pending
PAY04423,ORD02867,04-09-2025,UPI,130144,Paid
PAY04424,ORD07433,05-03-2025,Bank Transfer,131552,Partial
PAY04425,ORD09353,08-08-2025,Credit Card,200690,Partial
PAY04426,ORD03160,18-11-2025,Debit Card,484544,Pending
PAY04427,ORD03555,06-06-2025,UPI,56744,Partial
PAY04428,ORD05273,04-02-2025,Debit Card,416581,Paid
PAY04429,ORD01651,26-06-2025,Bank Transfer,391727,Paid
PAY04430,ORD03945,16-09-2025,Debit Card,44704,Partial
PAY04431,ORD01827,12-04-2025,UPI,249867,Paid
PAY04432,ORD07208,18-07-2025,Bank Transfer,289817,Partial
PAY04433,ORD01579,17-06-2025,Credit Card,451017,Paid
PAY04434,ORD05844,24-08-2025,Bank Transfer,88375,Partial
PAY04435,ORD08432,12-02-2025,Debit Card,273283,Pending
PAY04436,ORD00268,01-06-2025,Credit Card,60641,Partial
PAY04437,ORD05057,09-06-2025,Credit Card,171114,Partial
PAY04438,ORD09240,09-04-2025,Cash,296408,Pending
PAY04439,ORD04715,08-12-2025,Cash,260936,Paid
PAY04440,ORD04199,21-05-2025,Bank Transfer,236129,Partial
PAY04441,ORD03203,05-10-2025,Debit Card,139799,Paid
PAY04442,ORD06639,17-10-2025,Credit Card,490621,Pending
PAY04443,ORD09531,28-07-2025,Debit Card,264666,Partial
PAY04444,ORD07998,28-03-2025,UPI,199976,Pending
PAY04445,ORD08762,19-03-2025,Bank Transfer,135016,paid
PAY04446,ORD08392,28-05-2025,UPI,180851,Paid
PAY04447,ORD05183,01-07-2025,Credit Card,492482,Partial
PAY04448,ORD05449,01-03-2025,Credit Card,461843,Paid
PAY04449,ORD06178,03-10-2025,Debit Card,291530,paid
PAY04450,ORD01797,02-06-2025,Bank Transfer,238859,Pending
PAY04451,ORD07918,13-10-2025,UPI,328860,Paid
PAY04452,ORD00621,11-06-2025,Cash,244731,paid
PAY04453,ORD00206,23-12-2025,Credit Card,144518,Paid
PAY04454,ORD09965,08-06-2025,Debit Card,212054,paid
PAY04455,ORD05238,27-05-2025,Credit Card,255641,Pending
PAY04456,ORD07223,07-08-2025,Cash,218770,Partial
PAY04457,ORD01965,06-01-2025,Bank Transfer,53276,Partial
PAY04458,ORD09099,16-01-2025,UPI,84892,paid
PAY04459,ORD09186,15-06-2025,Bank Transfer,113996,Paid
PAY04460,ORD04442,08-03-2025,Credit Card,135609,Paid
PAY04461,ORD08697,10-05-2025,UPI,286471,paid
PAY04462,ORD06114,23-05-2025,Debit Card,187388,Pending
PAY04463,ORD00352,01-03-2025,Debit Card,414665,Paid
PAY04464,ORD08990,28-08-2025,Credit Card,133727,Partial
PAY04465,ORD02475,23-10-2025,Credit Card,20776,paid
PAY04466,ORD04480,25-08-2025,Debit Card,129600,paid
PAY04467,ORD08043,09-06-2025,Cash,358671,Paid
PAY04468,ORD00798,08-10-2025,Debit Card,305027,Paid
PAY04469,ORD00040,19-06-2025,Cash,410203,Partial
PAY04470,ORD06461,27-02-2025,Credit Card,158245,Paid
PAY04471,ORD09869,07-01-2025,UPI,143438,Pending
PAY04472,ORD01898,07-06-2025,Cash,425767,Paid
PAY04473,ORD09846,15-06-2025,Bank Transfer,421097,Partial
PAY04474,ORD01788,22-10-2025,Bank Transfer,327158,Paid
PAY04475,ORD05121,12-03-2025,Credit Card,322796,Pending
PAY04476,ORD05058,13-09-2025,Cash,68878,Partial
PAY04477,ORD07833,26-12-2025,UPI,438573,paid
PAY04478,ORD03106,24-08-2025,Cash,350704,Pending
PAY04479,ORD06339,17-04-2025,Credit Card,97977,Pending
PAY04480,ORD08166,02-04-2025,Cash,240550,paid
PAY04481,ORD09674,06-06-2025,Credit Card,253464,Paid
PAY04482,ORD00175,23-08-2025,Debit Card,84407,Pending
PAY04483,ORD04284,09-05-2025,Bank Transfer,15483,paid
PAY04484,ORD06235,23-06-2025,Cash,29772,Partial
PAY04485,ORD07706,09-12-2025,Bank Transfer,292753,Pending
PAY04486,ORD05767,20-04-2025,Debit Card,126085,paid
PAY04487,ORD02785,03-07-2025,Bank Transfer,201363,Pending
PAY04488,ORD09016,04-02-2025,UPI,141153,paid
PAY04489,ORD09517,23-03-2025,Cash,160798,Partial
PAY04490,ORD02678,06-10-2025,UPI,269889,Partial
PAY04491,ORD08191,21-09-2025,Debit Card,210833,Pending
PAY04492,ORD07857,02-12-2025,Cash,390467,Paid
PAY04493,ORD01888,16-09-2025,Bank Transfer,45880,Pending
PAY04494,ORD03802,24-05-2025,UPI,53168,paid
PAY04495,ORD01654,09-01-2025,UPI,198229,Partial
PAY04496,ORD00045,16-11-2025,Cash,477829,Paid
PAY04497,ORD06604,20-10-2025,Cash,57789,Pending
PAY04498,ORD03533,01-09-2025,Bank Transfer,148970,Paid
PAY04499,ORD00123,06-05-2025,Credit Card,216436,paid
PAY04500,ORD09686,10-01-2025,Bank Transfer,233996,Paid
PAY04501,ORD06597,17-10-2025,Bank Transfer,343582,Pending
PAY04502,ORD05242,17-06-2025,Bank Transfer,447141,Pending
PAY04503,ORD09673,12-05-2025,UPI,337641,Pending
PAY04504,ORD06159,23-10-2025,UPI,69294,Pending
PAY04505,ORD05013,22-06-2025,Bank Transfer,450258,paid
PAY04506,ORD02302,13-01-2025,Debit Card,128314,Partial
PAY04507,ORD03376,09-11-2025,UPI,471471,Partial
PAY04508,ORD02843,10-03-2025,UPI,89478,Pending
PAY04509,ORD06037,23-03-2025,UPI,236937,Partial
PAY04510,ORD04395,24-03-2025,Credit Card,350844,Pending
PAY04511,ORD01677,01-06-2025,Cash,434213,Pending
PAY04512,ORD00225,17-01-2025,Bank Transfer,344316,paid
PAY04513,ORD09428,05-05-2025,Debit Card,430508,Paid
PAY04514,ORD06219,07-04-2025,Bank Transfer,280365,paid
PAY04515,ORD05836,03-03-2025,Debit Card,314560,Partial
PAY04516,ORD09624,09-09-2025,UPI,478204,Pending
PAY04517,ORD08004,06-11-2025,Bank Transfer,478688,Partial
PAY04518,ORD04688,28-07-2025,Bank Transfer,375615,Paid
PAY04519,ORD00525,19-09-2025,Cash,47248,paid
PAY04520,ORD04999,12-04-2025,Credit Card,261422,Paid
PAY04521,ORD00535,02-09-2025,Debit Card,250794,Paid
PAY04522,ORD04059,16-05-2025,UPI,19437,Paid
PAY04523,ORD03158,08-04-2025,Bank Transfer,223744,paid
PAY04524,ORD06468,16-04-2025,Credit Card,287139,Pending
PAY04525,ORD03299,25-07-2025,Cash,407497,paid
PAY04526,ORD08092,08-06-2025,Cash,95262,Pending
PAY04527,ORD07094,15-04-2025,Bank Transfer,113963,Paid
PAY04528,ORD00457,17-12-2025,Cash,300415,paid
PAY04529,ORD02280,17-07-2025,Cash,74835,Partial
PAY04530,ORD01196,08-10-2025,Debit Card,188022,paid
PAY04531,ORD00014,20-01-2025,Credit Card,453204,Paid
PAY04532,ORD09045,17-11-2025,Cash,384992,paid
PAY04533,ORD01158,09-11-2025,Debit Card,301168,Pending
PAY04534,ORD05057,15-11-2025,Debit Card,16410,Partial
PAY04535,ORD01094,07-12-2025,Credit Card,233879,paid
PAY04536,ORD03717,04-11-2025,Credit Card,407499,Partial
PAY04537,ORD03482,16-10-2025,UPI,123280,Partial
PAY04538,ORD00047,12-04-2025,Bank Transfer,6193,Paid
PAY04539,ORD01977,10-09-2025,Credit Card,167569,Paid
PAY04540,ORD09274,25-12-2025,Cash,316465,Pending
PAY04541,ORD02667,06-02-2025,Credit Card,317294,Paid
PAY04542,ORD04299,07-07-2025,Cash,175811,Partial
PAY04543,ORD00698,08-06-2025,UPI,50937,paid
PAY04544,ORD04788,27-06-2025,UPI,181206,Paid
PAY04545,ORD05631,14-11-2025,Cash,344406,paid
PAY04546,ORD03925,07-12-2025,UPI,121418,paid
PAY04547,ORD04721,03-09-2025,UPI,95056,Paid
PAY04548,ORD09791,07-11-2025,Bank Transfer,248308,Pending
PAY04549,ORD05117,23-03-2025,UPI,350401,paid
PAY04550,ORD03104,25-10-2025,UPI,137363,Paid
PAY04551,ORD06633,18-08-2025,Credit Card,385126,Pending
PAY04552,ORD04705,24-09-2025,Bank Transfer,488867,Partial
PAY04553,ORD04879,10-04-2025,Cash,284780,Partial
PAY04554,ORD01556,09-02-2025,Debit Card,336582,Paid
PAY04555,ORD03092,01-12-2025,Credit Card,325623,Pending
PAY04556,ORD02807,07-11-2025,Debit Card,250417,paid
PAY04557,ORD01088,13-12-2025,Debit Card,21577,paid
PAY04558,ORD07394,10-08-2025,Cash,456741,paid
PAY04559,ORD01978,14-08-2025,Credit Card,240511,Partial
PAY04560,ORD05857,17-03-2025,Bank Transfer,36735,Pending
PAY04561,ORD01347,08-09-2025,Credit Card,183209,Pending
PAY04562,ORD07369,20-06-2025,UPI,360351,Paid
PAY04563,ORD09637,20-03-2025,Debit Card,425768,Pending
PAY04564,ORD08801,03-10-2025,Debit Card,249699,Paid
PAY04565,ORD01273,14-01-2025,Bank Transfer,336834,Pending
PAY04566,ORD09538,11-07-2025,Debit Card,388724,Pending
PAY04567,ORD02397,11-05-2025,Cash,309769,paid
PAY04568,ORD02244,18-02-2025,Bank Transfer,487192,Partial
PAY04569,ORD00544,02-08-2025,UPI,80551,Pending
PAY04570,ORD09375,22-11-2025,Cash,356203,Pending
PAY04571,ORD09549,19-05-2025,Cash,281254,paid
PAY04572,ORD03288,02-12-2025,Credit Card,29551,paid
PAY04573,ORD01033,27-05-2025,Credit Card,122857,Paid
PAY04574,ORD06795,11-03-2025,Credit Card,57872,Partial
PAY04575,ORD04733,09-10-2025,UPI,101408,Pending
PAY04576,ORD01750,01-07-2025,UPI,35716,paid
PAY04577,ORD07264,20-11-2025,Bank Transfer,340757,paid
PAY04578,ORD00509,08-11-2025,UPI,195693,Partial
PAY04579,ORD02757,13-06-2025,Cash,16350,paid
PAY04580,ORD08341,13-02-2025,Cash,108362,Partial
PAY04581,ORD06362,25-04-2025,Debit Card,117384,Pending
PAY04582,ORD07519,04-12-2025,Cash,282165,paid
PAY04583,ORD08520,19-09-2025,Debit Card,136387,Paid
PAY04584,ORD04062,18-08-2025,UPI,55405,Partial
PAY04585,ORD02192,28-01-2025,UPI,485819,Partial
PAY04586,ORD02713,11-08-2025,Bank Transfer,319474,Pending
PAY04587,ORD05604,28-05-2025,Cash,395107,Partial
PAY04588,ORD04296,25-10-2025,Credit Card,397811,Partial
PAY04589,ORD00909,23-09-2025,Credit Card,429140,Pending
PAY04590,ORD04030,07-08-2025,Credit Card,225682,Paid
PAY04591,ORD05759,04-07-2025,UPI,376280,paid
PAY04592,ORD08908,19-01-2025,Bank Transfer,347497,Paid
PAY04593,ORD08565,13-07-2025,UPI,397867,paid
PAY04594,ORD04919,15-11-2025,Debit Card,373051,Pending
PAY04595,ORD01514,27-11-2025,UPI,49598,paid
PAY04596,ORD00155,01-12-2025,UPI,172620,Pending
PAY04597,ORD08491,09-06-2025,Cash,28816,Pending
PAY04598,ORD07124,18-09-2025,Bank Transfer,125700,Pending
PAY04599,ORD08154,26-05-2025,Bank Transfer,173610,Partial
PAY04600,ORD09763,06-02-2025,Debit Card,138801,Paid
PAY04601,ORD03529,15-07-2025,UPI,285012,paid
PAY04602,ORD06847,16-05-2025,Credit Card,233578,Paid
PAY04603,ORD02363,05-01-2025,Credit Card,71549,Pending
PAY04604,ORD02131,21-12-2025,Bank Transfer,274095,Paid
PAY04605,ORD03201,18-04-2025,Credit Card,51699,Paid
PAY04606,ORD09406,13-05-2025,Debit Card,479361,paid
PAY04607,ORD07472,01-11-2025,Bank Transfer,308173,Pending
PAY04608,ORD06335,24-09-2025,Bank Transfer,294724,Paid
PAY04609,ORD02009,25-10-2025,Bank Transfer,142794,Paid
PAY04610,ORD09643,22-09-2025,UPI,259626,paid
PAY04611,ORD08043,20-12-2025,Debit Card,132459,Paid
PAY04612,ORD01155,04-01-2025,Credit Card,373717,Pending
PAY04613,ORD07136,05-05-2025,Cash,122073,Partial
PAY04614,ORD05324,01-08-2025,Debit Card,192112,Paid
PAY04615,ORD08682,09-08-2025,Bank Transfer,173360,paid
PAY04616,ORD02223,14-11-2025,Bank Transfer,62970,Pending
PAY04617,ORD04236,15-03-2025,Debit Card,287084,Pending
PAY04618,ORD06116,09-09-2025,Credit Card,286009,Paid
PAY04619,ORD01476,19-06-2025,Cash,449639,Partial
PAY04620,ORD00869,27-11-2025,Bank Transfer,412879,Paid
PAY04621,ORD05150,07-04-2025,Credit Card,133471,Partial
PAY04622,ORD00674,26-12-2025,Bank Transfer,219399,Pending
PAY04623,ORD09012,05-02-2025,Debit Card,193660,paid
PAY04624,ORD03070,10-08-2025,Bank Transfer,343536,paid
PAY04625,ORD01921,23-05-2025,UPI,317378,Partial
PAY04626,ORD00262,09-02-2025,UPI,201740,paid
PAY04627,ORD06525,17-02-2025,Bank Transfer,116306,paid
PAY04628,ORD07809,11-01-2025,Credit Card,5755,paid
PAY04629,ORD06864,12-12-2025,Bank Transfer,78348,Paid
PAY04630,ORD03125,15-12-2025,UPI,374010,Paid
PAY04631,ORD09692,22-06-2025,Debit Card,473510,Paid
PAY04632,ORD05990,08-10-2025,Debit Card,282764,Paid
PAY04633,ORD01580,16-12-2025,Bank Transfer,437846,paid
PAY04634,ORD01091,04-01-2025,Credit Card,345994,Pending
PAY04635,ORD06755,18-03-2025,Cash,461300,Pending
PAY04636,ORD01199,22-07-2025,UPI,289788,paid
PAY04637,ORD05638,25-03-2025,Credit Card,413249,Partial
PAY04638,ORD08100,17-10-2025,Bank Transfer,396123,Pending
PAY04639,ORD05505,23-11-2025,Cash,245497,Pending
PAY04640,ORD05439,03-07-2025,Bank Transfer,386503,paid
PAY04641,ORD03390,17-08-2025,Bank Transfer,22898,paid
PAY04642,ORD00609,27-03-2025,UPI,171095,Partial
PAY04643,ORD06504,08-10-2025,Credit Card,210004,Paid
PAY04644,ORD09917,26-12-2025,Bank Transfer,342507,Pending
PAY04645,ORD00483,17-11-2025,Bank Transfer,498814,paid
PAY04646,ORD07012,16-01-2025,Bank Transfer,178761,Pending
PAY04647,ORD09932,07-09-2025,Credit Card,77989,Pending
PAY04648,ORD01066,12-07-2025,Cash,288692,Paid
PAY04649,ORD02286,16-10-2025,Bank Transfer,354792,Pending
PAY04650,ORD07741,16-03-2025,Debit Card,74815,Paid
PAY04651,ORD03856,06-10-2025,Cash,486844,Partial
PAY04652,ORD05846,08-12-2025,UPI,161260,paid
PAY04653,ORD09451,05-08-2025,Bank Transfer,66066,Paid
PAY04654,ORD02664,06-08-2025,Cash,146567,paid
PAY04655,ORD07638,23-09-2025,Debit Card,383335,Pending
PAY04656,ORD07375,20-02-2025,Debit Card,54012,Paid
PAY04657,ORD03937,06-08-2025,Cash,214031,paid
PAY04658,ORD09590,01-09-2025,Debit Card,39608,Pending
PAY04659,ORD04783,10-11-2025,UPI,217300,Paid
PAY04660,ORD05872,16-03-2025,Debit Card,201913,Paid
PAY04661,ORD08789,24-08-2025,Bank Transfer,108303,Partial
PAY04662,ORD02771,09-06-2025,Debit Card,222572,Pending
PAY04663,ORD06040,22-06-2025,Cash,144128,Pending
PAY04664,ORD09090,14-11-2025,Cash,466552,Paid
PAY04665,ORD03080,08-11-2025,Cash,399079,Pending
PAY04666,ORD01354,03-07-2025,Debit Card,385945,Partial
PAY04667,ORD01095,19-08-2025,Bank Transfer,433494,Paid
PAY04668,ORD00355,27-04-2025,Cash,265497,Paid
PAY04669,ORD09854,26-09-2025,Credit Card,25486,Paid
PAY04670,ORD09968,06-09-2025,UPI,359604,Partial
PAY04671,ORD00839,03-05-2025,UPI,8727,Pending
PAY04672,ORD04097,18-05-2025,Bank Transfer,5103,Pending
PAY04673,ORD09720,19-06-2025,Bank Transfer,469538,Partial
PAY04674,ORD02051,10-04-2025,Cash,144772,Partial
PAY04675,ORD09696,05-09-2025,Credit Card,338225,Paid
PAY04676,ORD01951,19-08-2025,Debit Card,492619,Paid
PAY04677,ORD03940,11-04-2025,Debit Card,318160,Pending
PAY04678,ORD07029,15-03-2025,UPI,461697,Paid
PAY04679,ORD02187,12-09-2025,UPI,302992,Paid
PAY04680,ORD08760,23-12-2025,Bank Transfer,398293,Partial
PAY04681,ORD02419,09-07-2025,Cash,362701,Partial
PAY04682,ORD00206,05-01-2025,Debit Card,171993,Pending
PAY04683,ORD01028,24-01-2025,UPI,175725,Pending
PAY04684,ORD04953,12-11-2025,Debit Card,388090,Pending
PAY04685,ORD07843,23-12-2025,Cash,258100,paid
PAY04686,ORD08515,14-10-2025,Bank Transfer,299760,Paid
PAY04687,ORD02634,02-10-2025,Debit Card,497437,Paid
PAY04688,ORD02321,04-06-2025,Bank Transfer,463982,Pending
PAY04689,ORD08223,28-08-2025,Bank Transfer,237645,Paid
PAY04690,ORD02730,26-02-2025,Cash,454509,paid
PAY04691,ORD04946,06-05-2025,Cash,233036,paid
PAY04692,ORD03365,17-07-2025,Bank Transfer,231478,Pending
PAY04693,ORD02126,18-05-2025,UPI,127437,paid
PAY04694,ORD09088,04-01-2025,Bank Transfer,370306,Partial
PAY04695,ORD01527,21-08-2025,Bank Transfer,492885,Pending
PAY04696,ORD05866,03-02-2025,Debit Card,388510,Pending
PAY04697,ORD06137,22-11-2025,Cash,111583,Partial
PAY04698,ORD08034,18-10-2025,UPI,84792,paid
PAY04699,ORD05328,16-09-2025,Bank Transfer,243170,Pending
PAY04700,ORD06003,07-04-2025,Bank Transfer,93022,paid
PAY04701,ORD02641,10-09-2025,Cash,18885,Pending
PAY04702,ORD02323,09-01-2025,Bank Transfer,209088,Partial
PAY04703,ORD08500,15-08-2025,Credit Card,489886,Pending
PAY04704,ORD02856,05-06-2025,Credit Card,49412,Pending
PAY04705,ORD05444,03-06-2025,Cash,110747,Pending
PAY04706,ORD03776,02-02-2025,Cash,483472,paid
PAY04707,ORD05849,02-08-2025,Credit Card,130298,Partial
PAY04708,ORD08943,04-01-2025,UPI,262311,Paid
PAY04709,ORD07679,16-03-2025,Cash,60261,Partial
PAY04710,ORD07952,15-10-2025,Cash,440562,Pending
PAY04711,ORD06966,18-01-2025,Credit Card,61726,paid
PAY04712,ORD04441,24-09-2025,Debit Card,209037,paid
PAY04713,ORD05897,18-09-2025,Debit Card,353889,Pending
PAY04714,ORD04933,13-04-2025,Cash,400227,paid
PAY04715,ORD08542,25-10-2025,Cash,274170,Partial
PAY04716,ORD09516,19-09-2025,Credit Card,199563,Pending
PAY04717,ORD08861,24-01-2025,Debit Card,434384,paid
PAY04718,ORD03692,07-11-2025,UPI,56164,Partial
PAY04719,ORD09222,12-08-2025,Credit Card,83346,paid
PAY04720,ORD04296,04-02-2025,Bank Transfer,411591,Pending
PAY04721,ORD08620,10-03-2025,Bank Transfer,452532,Pending
PAY04722,ORD06208,22-06-2025,Bank Transfer,97243,Paid
PAY04723,ORD04057,10-06-2025,UPI,312892,Pending
PAY04724,ORD00595,17-03-2025,Debit Card,483549,Partial
PAY04725,ORD02995,06-05-2025,Credit Card,303372,Paid
PAY04726,ORD06031,24-05-2025,Debit Card,459583,paid
PAY04727,ORD07346,07-09-2025,Bank Transfer,346739,Partial
PAY04728,ORD04547,04-08-2025,Bank Transfer,364892,Pending
PAY04729,ORD02796,12-04-2025,Bank Transfer,423734,Partial
PAY04730,ORD02667,11-02-2025,Debit Card,155650,Pending
PAY04731,ORD05036,18-11-2025,Debit Card,182411,Partial
PAY04732,ORD02114,18-04-2025,Debit Card,469005,paid
PAY04733,ORD05612,18-05-2025,UPI,120915,paid
PAY04734,ORD00388,26-10-2025,Debit Card,143850,Partial
PAY04735,ORD01280,20-12-2025,Credit Card,242401,paid
PAY04736,ORD09653,23-02-2025,Debit Card,316776,Pending
PAY04737,ORD02415,05-01-2025,Credit Card,48542,Partial
PAY04738,ORD07950,07-07-2025,Credit Card,473773,paid
PAY04739,ORD07566,28-12-2025,Credit Card,74647,Pending
PAY04740,ORD08472,24-02-2025,UPI,299978,Paid
PAY04741,ORD03386,24-12-2025,UPI,178276,Pending
PAY04742,ORD03545,23-08-2025,Bank Transfer,270094,paid
PAY04743,ORD04054,14-02-2025,Credit Card,402443,Paid
PAY04744,ORD00227,05-04-2025,UPI,280938,paid
PAY04745,ORD06373,25-04-2025,Debit Card,231611,paid
PAY04746,ORD03650,11-04-2025,Debit Card,302573,paid
PAY04747,ORD00091,07-10-2025,Credit Card,375935,Paid
PAY04748,ORD00308,13-02-2025,Bank Transfer,447513,Pending
PAY04749,ORD01318,26-05-2025,Debit Card,34674,Pending
PAY04750,ORD08858,06-05-2025,Debit Card,437267,paid
PAY04751,ORD07557,25-11-2025,Debit Card,459871,Partial
PAY04752,ORD00845,20-12-2025,UPI,277559,Partial
PAY04753,ORD00026,07-07-2025,Credit Card,88996,Partial
PAY04754,ORD05307,14-12-2025,Cash,456831,Partial
PAY04755,ORD00412,19-07-2025,UPI,461470,Pending
PAY04756,ORD04515,14-02-2025,UPI,162177,Paid
PAY04757,ORD08321,19-09-2025,Debit Card,486944,Partial
PAY04758,ORD00428,16-10-2025,Cash,490127,Paid
PAY04759,ORD09455,26-11-2025,Credit Card,202569,Partial
PAY04760,ORD04124,18-01-2025,Credit Card,105117,Pending
PAY04761,ORD03745,07-03-2025,Cash,347056,Pending
PAY04762,ORD04299,05-05-2025,UPI,385703,Pending
PAY04763,ORD06002,20-09-2025,Debit Card,26105,Partial
PAY04764,ORD07212,09-04-2025,UPI,408592,Paid
PAY04765,ORD00525,05-12-2025,Credit Card,46236,paid
PAY04766,ORD00703,19-09-2025,Credit Card,39066,Paid
PAY04767,ORD01953,02-10-2025,Cash,118158,Paid
PAY04768,ORD04699,16-11-2025,UPI,51483,Paid
PAY04769,ORD07695,27-08-2025,Credit Card,265200,Partial
PAY04770,ORD09646,02-08-2025,Cash,15049,Partial
PAY04771,ORD06281,08-02-2025,UPI,485426,paid
PAY04772,ORD03033,03-02-2025,Cash,497824,Paid
PAY04773,ORD08905,03-06-2025,Cash,280540,paid
PAY04774,ORD06368,10-09-2025,UPI,233965,Partial
PAY04775,ORD09643,05-12-2025,Credit Card,33584,Paid
PAY04776,ORD03196,12-07-2025,Credit Card,333389,Pending
PAY04777,ORD08587,04-03-2025,Debit Card,17792,paid
PAY04778,ORD09528,04-05-2025,UPI,261869,Partial
PAY04779,ORD07689,03-08-2025,UPI,135676,Paid
PAY04780,ORD01656,01-08-2025,Bank Transfer,177200,Paid
PAY04781,ORD04424,14-09-2025,Credit Card,391625,paid
PAY04782,ORD07458,13-06-2025,Credit Card,261330,Partial
PAY04783,ORD05189,21-12-2025,UPI,445264,Paid
PAY04784,ORD01398,18-08-2025,UPI,346026,Pending
PAY04785,ORD02431,05-03-2025,Credit Card,280104,paid
PAY04786,ORD05748,09-12-2025,Credit Card,329049,Partial
PAY04787,ORD06788,28-11-2025,Bank Transfer,342182,Paid
PAY04788,ORD04452,11-03-2025,Bank Transfer,231383,Partial
PAY04789,ORD09425,10-12-2025,UPI,103749,paid
PAY04790,ORD04829,16-09-2025,Debit Card,467695,Pending
PAY04791,ORD05795,03-10-2025,Bank Transfer,116716,Pending
PAY04792,ORD00524,03-11-2025,Credit Card,198775,Partial
PAY04793,ORD05415,24-06-2025,Cash,186667,Partial
PAY04794,ORD03247,05-04-2025,UPI,52360,paid
PAY04795,ORD08486,24-01-2025,Bank Transfer,252577,Paid
PAY04796,ORD00563,09-02-2025,UPI,370401,Pending
PAY04797,ORD07722,03-03-2025,UPI,468903,Partial
PAY04798,ORD04463,03-10-2025,Debit Card,236195,Partial
PAY04799,ORD03433,22-07-2025,UPI,290854,Partial
PAY04800,ORD08959,07-01-2025,UPI,230796,Partial
PAY04801,ORD09106,27-02-2025,Debit Card,99534,Paid
PAY04802,ORD00605,02-10-2025,Cash,499621,Partial
PAY04803,ORD08160,13-01-2025,Debit Card,440678,Pending
PAY04804,ORD08009,25-06-2025,Bank Transfer,178825,Pending
PAY04805,ORD05013,03-01-2025,UPI,411142,Paid
PAY04806,ORD00554,08-05-2025,UPI,351459,Paid
PAY04807,ORD07405,26-07-2025,Debit Card,149172,paid
PAY04808,ORD01953,22-03-2025,Bank Transfer,116971,Pending
PAY04809,ORD03696,13-07-2025,Bank Transfer,495371,Partial
PAY04810,ORD09650,28-04-2025,Credit Card,102055,Partial
